text,label
@stock that gap @number @number puts the weakest floor on this stock wouldn t be surprised to see it spill over and @stock everyone hot red coffee bars,0
@stock either way it s just @number candles and back to @number next week will set the tone which way overall investor sentiment wants to take this,2
@stock first sign of decreasing volume and @number @number minute red bars with catalyst volume short this back to @number @number easy,0
super shot @user please help me get this viral i mean what a putt under pressure @stock,2
@stock nothing holding up the mountain that green bar eft shoulder that red bar head smallone lol we see red right bar start major short,0
@user i looks like it s getting ready for beast mode ook at insider buying nice pick i will be partaking i think time@numberresearch,2
@user ots of good setups posted here @number weeks ago @stock @stock @stock @stock @stock @stock @stock @stock @stock soda,2
@stock want to buy more around @number,0
p see what happened from october to dec that slide well it going to happen again on this historic rise wait for the red then start shorts,0
@stock nice head and shoulders forming just need the left shoulder now and we see this go retest @number to @number range,0
@user @stock @stock @stock look great for shorts thanks,0
@stock weekly says that @number is where there is some modicum of support the game was over long time back,0
think @stock is the next mini @stock in the making earnings are around the corner needs watching how it behaves going into it,2
what would i pay for gmail @number @number year @number @number i mean how do you value something so extraordinary goog,2
@stock has formed a symmetrical triangle breakout point is @number @number @stock is bullish and @stock is above @number,2
@stock consistent pattern of new highs and sell offs next one looks like the selloff,0
@stock decent pattern be patient for move above @number will run to @number,2
@stock @stock keeping close eye on both for volume surges up don t miss the boat will go fast,2
os time start uptrend to fill upside gap break above @number @number yields least @number cent and test to @number @number @number more from here @number @number like it,2
os stock very close to magic number @number and holding see stabilization over @number @number it will retest @number @number break point really like this one,2
@stock tried short on friday @number @number tested @number then came back @number @number then @number @number when comes back @number @number i ll short attempt @number break @number target @number @number,0
@user that ife is going to turn like that @stock just did if @stock continues red similar pattern,0
@stock looks kind of interesting needs more volume @stock lot more,2
@stock setting up for it s new @number range @number @number move starts this week,2
@stock nov and dec had disease now its the cure not a believer shorting,0
hot fundamentals off more of technical play more here,2
@stock great group ooks good more here,2
@stock strong breakout then drifted a bit lower good action on friday more here,2
